source_path,source_filename,source_sha256,collection,canonical_filename,unit_type,top_level_unit,unit_identifier,document_title,topic_slug,destination_path,transformed_sha256,classification_evidence,status
26-07-01-general-cornell-notes.tex,26-07-01-general-cornell-notes.tex,765d208dadf855ca20f2f1e991189b88c480ef71de1833e7f52a2f4a6259f1f0,cpp,26-07-01-general-cornell-notes.tex,Clause,26,26.07.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-07-01-general-cornell-notes.tex,8105de29178e31c0f1c4aefab9158a0c4f9d11211f5bdfd08b091a30ce04b720,collection remainder after ISO-specific template classification,source_removed
26-07-02-range-adaptor-objects-cornell-notes.tex,26-07-02-range-adaptor-objects-cornell-notes.tex,83ce8e096a4733bbae0076c66ff7c839f0363290150e6f1a6c20920308bf7727,cpp,26-07-02-range-adaptor-objects-cornell-notes.tex,Clause,26,26.07.02,Range Adaptor Objects,26-range-adaptor-objects,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-range-adaptor-objects/26-07-02-range-adaptor-objects-cornell-notes.tex,bceedeaa2f8dbebcdbf2ed040b01a3b7879940558648d7081c8d96bf1e5be495,collection remainder after ISO-specific template classification,source_removed
26-07-03-movable-wrapper-cornell-notes.tex,26-07-03-movable-wrapper-cornell-notes.tex,337e9544d8a3eb60627d1a84d2af668d107d01e4ee2e2250726880c14e530544,cpp,26-07-03-movable-wrapper-cornell-notes.tex,Clause,26,26.07.03,Movable Wrapper,26-movable-wrapper,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-movable-wrapper/26-07-03-movable-wrapper-cornell-notes.tex,a7057c46d5ff70f1405438718c2c97cb375c631d0d4384aa083732747ebf8602,collection remainder after ISO-specific template classification,source_removed
26-07-04-non-propagating-cache-cornell-notes.tex,26-07-04-non-propagating-cache-cornell-notes.tex,3641efedbbf519471d6c2abd1af7f08ce18ad4984dbcaae7f6bbc421974110ac,cpp,26-07-04-non-propagating-cache-cornell-notes.tex,Clause,26,26.07.04,Non Propagating Cache,26-non-propagating-cache,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-non-propagating-cache/26-07-04-non-propagating-cache-cornell-notes.tex,eafae5792337ab5b73cd7779b1fa922d63b6442249bbfef544cded9a0d0ba700,collection remainder after ISO-specific template classification,source_removed
26-07-05-range-adaptor-helpers-cornell-notes.tex,26-07-05-range-adaptor-helpers-cornell-notes.tex,4f9ef3298a118bd7b9a01d0400500b697c256099881c0e6bf785e4e3fe15b1c3,cpp,26-07-05-range-adaptor-helpers-cornell-notes.tex,Clause,26,26.07.05,Range Adaptor Helpers,26-range-adaptor-helpers,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-range-adaptor-helpers/26-07-05-range-adaptor-helpers-cornell-notes.tex,1769168ddd45fb792038c3a7fe950612b74b078a68544f2082a1abe361cd6786,collection remainder after ISO-specific template classification,source_removed
26-07-06-01-general-cornell-notes.tex,26-07-06-01-general-cornell-notes.tex,5608c1cb02bcd8cb581a38d4beb1d623a9e5e268d84502ce74e2207766581bac,cpp,26-07-06-01-general-cornell-notes.tex,Clause,26,26.07.06.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-07-06-01-general-cornell-notes.tex,94f0c1f792bd886ef7746233f819ecb5586dd1177b196fee32ea04547da30c57,collection remainder after ISO-specific template classification,source_removed
26-07-06-02-class-template-ref-view-cornell-notes.tex,26-07-06-02-class-template-ref-view-cornell-notes.tex,b4dfc692e04d91feaabc27e83554d50d4fb8851073e979a4dd1d98ef4ad42a04,cpp,26-07-06-02-class-template-ref-view-cornell-notes.tex,Clause,26,26.07.06.02,Class Template Ref View,26-class-template-ref-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-ref-view/26-07-06-02-class-template-ref-view-cornell-notes.tex,28bef7e5480e5b649a705a03aac7c9c387c652044638b407d03155287975ed67,collection remainder after ISO-specific template classification,source_removed
26-07-06-03-class-template-owning-view-cornell-notes.tex,26-07-06-03-class-template-owning-view-cornell-notes.tex,223d3250f768cb9c815fc06f241f349e0c96f8654ea342b191d2b006ccf4a7f4,cpp,26-07-06-03-class-template-owning-view-cornell-notes.tex,Clause,26,26.07.06.03,Class Template Owning View,26-class-template-owning-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-owning-view/26-07-06-03-class-template-owning-view-cornell-notes.tex,39b1efc6081c1894bc9cd3437345d8af9e43981bce5b2b4e20a763432c34ee05,collection remainder after ISO-specific template classification,source_removed
26-07-07-01-overview-cornell-notes.tex,26-07-07-01-overview-cornell-notes.tex,d58635b89ae71d5a94cb9744dcb8bfc115df7ce09434d9450843508f44acc7a5,cpp,26-07-07-01-overview-cornell-notes.tex,Clause,26,26.07.07.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-07-01-overview-cornell-notes.tex,f9d31c7a6a8277637e99725252bae2dc518c9b75405f6e840699e0e288b35cae,collection remainder after ISO-specific template classification,source_removed
26-07-07-02-class-template-as-rvalue-view-cornell-notes.tex,26-07-07-02-class-template-as-rvalue-view-cornell-notes.tex,0e80a73d612cb13731968832f4f494c78202731a5f9bc96a6d83c4fd73eb818c,cpp,26-07-07-02-class-template-as-rvalue-view-cornell-notes.tex,Clause,26,26.07.07.02,Class Template As Rvalue View,26-class-template-as-rvalue-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-as-rvalue-view/26-07-07-02-class-template-as-rvalue-view-cornell-notes.tex,1c2ec91a443759230518dd83794241888a71744b15bda22d4e969ff695698780,collection remainder after ISO-specific template classification,source_removed
26-07-08-01-overview-cornell-notes.tex,26-07-08-01-overview-cornell-notes.tex,16d5e19d0294aeb6602d221e0bab4836e8bc270c9881776ba3c28c157113d653,cpp,26-07-08-01-overview-cornell-notes.tex,Clause,26,26.07.08.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-08-01-overview-cornell-notes.tex,46fdde3e93647a7591f701e78d20d3735b19b4e269da1dfcfa530062f5379527,collection remainder after ISO-specific template classification,source_removed
26-07-08-02-class-template-filter-view-cornell-notes.tex,26-07-08-02-class-template-filter-view-cornell-notes.tex,ce38ed61dc86a25df6a7e1c7e9f2216c192813234c83864279927866838b9048,cpp,26-07-08-02-class-template-filter-view-cornell-notes.tex,Clause,26,26.07.08.02,Class Template Filter View,26-class-template-filter-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-filter-view/26-07-08-02-class-template-filter-view-cornell-notes.tex,ef0ff33aea64aa24aba0d33eccd14347d3636e12317393beab58368e3a8c8bc1,collection remainder after ISO-specific template classification,source_removed
26-07-08-03-class-filter-view-iterator-cornell-notes.tex,26-07-08-03-class-filter-view-iterator-cornell-notes.tex,d124d9447b527b9cfcaf2db9e49dad84526767372463089b9aa0a78bdb572070,cpp,26-07-08-03-class-filter-view-iterator-cornell-notes.tex,Clause,26,26.07.08.03,Class Filter View Iterator,26-class-filter-view-iterator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-filter-view-iterator/26-07-08-03-class-filter-view-iterator-cornell-notes.tex,15f3ee89c555ca2e0dce420b81078346ee949272d2829a0b86f1a6b51ccdd58f,collection remainder after ISO-specific template classification,source_removed
26-07-08-04-class-filter-view-sentinel-cornell-notes.tex,26-07-08-04-class-filter-view-sentinel-cornell-notes.tex,f2faebfd67ff5b371e9f1cd036667229956208f16b94b6158ef7df74230864f6,cpp,26-07-08-04-class-filter-view-sentinel-cornell-notes.tex,Clause,26,26.07.08.04,Class Filter View Sentinel,26-class-filter-view-sentinel,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-filter-view-sentinel/26-07-08-04-class-filter-view-sentinel-cornell-notes.tex,c5105770d52b619a58ff080da766334eaee39cc6ae4e6ef9f6787b0ea2d4edfd,collection remainder after ISO-specific template classification,source_removed
26-07-09-01-overview-cornell-notes.tex,26-07-09-01-overview-cornell-notes.tex,9f3934cdfc5c663b4d1743d37e66527398a359aa8513c1042d85b72f7b13b4c6,cpp,26-07-09-01-overview-cornell-notes.tex,Clause,26,26.07.09.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-09-01-overview-cornell-notes.tex,ab444ab4cdd037405162b7688e68325e58fcde44b5d92e2fd65cc04c1e31b439,collection remainder after ISO-specific template classification,source_removed
26-07-09-02-class-template-transform-view-cornell-notes.tex,26-07-09-02-class-template-transform-view-cornell-notes.tex,acd1608b82444ec174f32ffdd444eba239538f95a232e58150dc607b4688b43d,cpp,26-07-09-02-class-template-transform-view-cornell-notes.tex,Clause,26,26.07.09.02,Class Template Transform View,26-class-template-transform-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-transform-view/26-07-09-02-class-template-transform-view-cornell-notes.tex,c4e6b849644d299dab59ac7f43647594b76245621a0a17a70999e7d145f670ee,collection remainder after ISO-specific template classification,source_removed
26-07-09-03-class-template-transform-view-iterator-cornell-notes.tex,26-07-09-03-class-template-transform-view-iterator-cornell-notes.tex,cec25bc018ecc0683ed86219ddb3d13aa36e7dd05a1c0410573145d7a54ee27e,cpp,26-07-09-03-class-template-transform-view-iterator-cornell-notes.tex,Clause,26,26.07.09.03,Class Template Transform View Iterator,26-class-template-transform-view-iterator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-transform-view-iterator/26-07-09-03-class-template-transform-view-iterator-cornell-notes.tex,bc6754739210de59adbb8eb76452f02574b7bffdb8b3bfdc944344ea7b7dba73,collection remainder after ISO-specific template classification,source_removed
26-07-09-04-class-template-transform-view-sentinel-cornell-notes.tex,26-07-09-04-class-template-transform-view-sentinel-cornell-notes.tex,758f5cecfc337140efb4f96971eb3f07e9f153980b20feb55d6ad99cb0d3898d,cpp,26-07-09-04-class-template-transform-view-sentinel-cornell-notes.tex,Clause,26,26.07.09.04,Class Template Transform View Sentinel,26-class-template-transform-view-sentinel,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-transform-view-sentinel/26-07-09-04-class-template-transform-view-sentinel-cornell-notes.tex,89fd965893def1a344b31bbdf1a842b58fd4f2c785c626ad5beac61c8b406366,collection remainder after ISO-specific template classification,source_removed
26-07-10-01-overview-cornell-notes.tex,26-07-10-01-overview-cornell-notes.tex,91ae6a81397799f3825584f0866fe949fb043bebd96311d094ad685b1ca319fa,cpp,26-07-10-01-overview-cornell-notes.tex,Clause,26,26.07.10.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-10-01-overview-cornell-notes.tex,82e574ac182abb9d1b9fd9936edd00f5afbb967b8a2de77243fe2ae27193e4eb,collection remainder after ISO-specific template classification,source_removed
26-07-10-02-class-template-take-view-cornell-notes.tex,26-07-10-02-class-template-take-view-cornell-notes.tex,70c289ea7c7e8dfd5f156acce3688dcb3d867f502a06b529d170187714677419,cpp,26-07-10-02-class-template-take-view-cornell-notes.tex,Clause,26,26.07.10.02,Class Template Take View,26-class-template-take-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-take-view/26-07-10-02-class-template-take-view-cornell-notes.tex,653f32c7725d1abb75e2cf347cb9b82d8ae1f2000513e949aab16d11c6c863d0,collection remainder after ISO-specific template classification,source_removed
26-07-10-03-class-template-take-view-sentinel-cornell-notes.tex,26-07-10-03-class-template-take-view-sentinel-cornell-notes.tex,ec2473336ce860e9707caf6bdf6b8c127e273e13f23fbd94c1f6ebc907043c9a,cpp,26-07-10-03-class-template-take-view-sentinel-cornell-notes.tex,Clause,26,26.07.10.03,Class Template Take View Sentinel,26-class-template-take-view-sentinel,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-take-view-sentinel/26-07-10-03-class-template-take-view-sentinel-cornell-notes.tex,18ff2415c0ba075efab5cada06d894e213e6c0192821d7d7539564a4c6e6a0a4,collection remainder after ISO-specific template classification,source_removed
26-07-11-01-overview-cornell-notes.tex,26-07-11-01-overview-cornell-notes.tex,0531d92695cdc2aff4584e650232ebbd34b77564c9736af31121dffa6a2234b3,cpp,26-07-11-01-overview-cornell-notes.tex,Clause,26,26.07.11.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-11-01-overview-cornell-notes.tex,21ab0faca9e8bfe38decc51aff84f50c3a437752c6b9a83630e79a89c9dbbbce,collection remainder after ISO-specific template classification,source_removed
26-07-11-02-class-template-take-while-view-cornell-notes.tex,26-07-11-02-class-template-take-while-view-cornell-notes.tex,83c6e776383bacb28147875facc02c61be33558fe18fc0ed73e311ae93ea1bb0,cpp,26-07-11-02-class-template-take-while-view-cornell-notes.tex,Clause,26,26.07.11.02,Class Template Take While View,26-class-template-take-while-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-take-while-view/26-07-11-02-class-template-take-while-view-cornell-notes.tex,6ff2ca677941ffc0e10c3e45f02799d55d7c5d9a4edc34db042988e1b60702e4,collection remainder after ISO-specific template classification,source_removed
26-07-11-03-class-template-take-while-view-sentinel-cornell-notes.tex,26-07-11-03-class-template-take-while-view-sentinel-cornell-notes.tex,db7675a3f1de3f3f29269f8fbc19be5e1ff4a598ea4550d91cd7868a55293273,cpp,26-07-11-03-class-template-take-while-view-sentinel-cornell-notes.tex,Clause,26,26.07.11.03,Class Template Take While View Sentinel,26-class-template-take-while-view-sentinel,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-take-while-view-sentinel/26-07-11-03-class-template-take-while-view-sentinel-cornell-notes.tex,1a188a27227c43a2d52c545a56e381cf1b28d52734b40c035c652f039287540b,collection remainder after ISO-specific template classification,source_removed
26-07-12-01-overview-cornell-notes.tex,26-07-12-01-overview-cornell-notes.tex,2a5cde7d17c91c68a6e18edd9a2d476953d8bec12d34772a9394e844f2c588f8,cpp,26-07-12-01-overview-cornell-notes.tex,Clause,26,26.07.12.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-12-01-overview-cornell-notes.tex,12d5b964ce6d339b342bddb935dd3eecb5511432160f2b3fff09961c7dd26325,collection remainder after ISO-specific template classification,source_removed
26-07-12-02-class-template-drop-view-cornell-notes.tex,26-07-12-02-class-template-drop-view-cornell-notes.tex,05cd91a5fb7b49c446e7cd9788f2b23f8b28efa4081befc5e7b87a41381e6e15,cpp,26-07-12-02-class-template-drop-view-cornell-notes.tex,Clause,26,26.07.12.02,Class Template Drop View,26-class-template-drop-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-drop-view/26-07-12-02-class-template-drop-view-cornell-notes.tex,26cf7820b7b8a3d4373d0bb66d2e5864e017d47bee60c607de3e80bd89c83adb,collection remainder after ISO-specific template classification,source_removed
26-07-13-01-overview-cornell-notes.tex,26-07-13-01-overview-cornell-notes.tex,bad9502682a7f2c7796c19b542b3b08f0e1146cdb927a8bf662d0118abee8591,cpp,26-07-13-01-overview-cornell-notes.tex,Clause,26,26.07.13.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-13-01-overview-cornell-notes.tex,1d7e78f31c81a9a00300d41674fda3c4dbf287853aec5a0f27d9b566985e4f25,collection remainder after ISO-specific template classification,source_removed
26-07-13-02-class-template-drop-while-view-cornell-notes.tex,26-07-13-02-class-template-drop-while-view-cornell-notes.tex,83f4bf11fd75442da44a74721777ecc0a8a298e56f15448c20af1bb0c0220d04,cpp,26-07-13-02-class-template-drop-while-view-cornell-notes.tex,Clause,26,26.07.13.02,Class Template Drop While View,26-class-template-drop-while-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-drop-while-view/26-07-13-02-class-template-drop-while-view-cornell-notes.tex,b739f23d9756bba5e258dfc43dcaa7f58d30f649ee3a73073835f6446e6e1cfd,collection remainder after ISO-specific template classification,source_removed
26-07-14-01-overview-cornell-notes.tex,26-07-14-01-overview-cornell-notes.tex,a024144f9d496dffe2f83fcb16ffff52a789535702b91d878fe2e49089de992a,cpp,26-07-14-01-overview-cornell-notes.tex,Clause,26,26.07.14.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-07-14-01-overview-cornell-notes.tex,795d05849016523adae883524be2d40922ff3b81ee39015e248d0b6af1ead471,collection remainder after ISO-specific template classification,source_removed
26-07-14-02-class-template-join-view-cornell-notes.tex,26-07-14-02-class-template-join-view-cornell-notes.tex,462420345d791ac08948830d2d9e0e5596ddcb89ac7677b066544f6ee7e507de,cpp,26-07-14-02-class-template-join-view-cornell-notes.tex,Clause,26,26.07.14.02,Class Template Join View,26-class-template-join-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-join-view/26-07-14-02-class-template-join-view-cornell-notes.tex,355c879c42cd6b5213b170ffd6c548b7c232d4e6c9e94eaa91cc3c7bd08e7f23,collection remainder after ISO-specific template classification,source_removed
26-07-14-03-class-template-join-view-iterator-cornell-notes.tex,26-07-14-03-class-template-join-view-iterator-cornell-notes.tex,2f361ddd6de9e4d5787f959dbdfbda549663b3cc5a0fc5937e1739d84e2d6e20,cpp,26-07-14-03-class-template-join-view-iterator-cornell-notes.tex,Clause,26,26.07.14.03,Class Template Join View Iterator,26-class-template-join-view-iterator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-join-view-iterator/26-07-14-03-class-template-join-view-iterator-cornell-notes.tex,622a1098092f9999e3d405aeaf3677a0f8fa855d32f12db2d5e61d5f32019100,collection remainder after ISO-specific template classification,source_removed
26-07-14-04-class-template-join-view-sentinel-cornell-notes.tex,26-07-14-04-class-template-join-view-sentinel-cornell-notes.tex,5168bbc916f2a052a92ae3cf036a061eb8535615f05b6c31d47ee3544ed9ed6b,cpp,26-07-14-04-class-template-join-view-sentinel-cornell-notes.tex,Clause,26,26.07.14.04,Class Template Join View Sentinel,26-class-template-join-view-sentinel,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-join-view-sentinel/26-07-14-04-class-template-join-view-sentinel-cornell-notes.tex,8e910ec5b35754b7031e744548eb3e499a7c41de35b0c0cc78ce95f8eb7aee67,collection remainder after ISO-specific template classification,source_removed
